Compound,Neutral mass (Da),m/z,Charge,Retention time (min),Chromatographic peak width (min),Identifications,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,LZJ-A1-,LZJ-B1-,LZJ-C1-,LZJ-D1-,LZJ-QC3-,LZJ-A1-,LZJ-B1-,LZJ-C1-,LZJ-D1-,LZJ-QC3-,Accepted Compound ID,Accepted Description,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Retention Time Error (mins),Compound Link
22.15_1189.6036m/z,,1189.60356,1,22.14645,0.85535,0,1.837880181,Condition 4,Condition 3,100 - 52.3,376.2972513,---,244.3672564,209.4943116,204.7452577,376.2972513,264.5156393,209.0947456,195.7008066,214.3321172,407.2750605,264.5156393,,,,,,,,,,
22.20_458.2532m/z,,458.2532301,1,22.19875,0.3841,0,9.000260063,Condition 2,Condition 4,100 - 34,86.95680368,---,58.01294397,86.95680368,19.88030972,9.661587896,35.13431158,49.63922718,81.23140188,20.81117249,10.45695599,35.13431158,,,,,,,,,,
22.20_633.3983m/z,,633.3983163,1,22.19875,0.4366,0,2.934889916,Condition 1,Condition 4,100 - 29 - 28.7,354.36145,---,354.36145,132.9610908,123.0421809,120.7409682,134.7748166,303.2121337,124.206679,128.8034284,130.6806918,134.7748166,,,,,,,,,,
22.20_787.3881m/z,,787.3880769,1,22.19875,0.436583333,0,1.562823711,Condition 4,Condition 3,100 - 36.7,616.8946835,---,424.6560615,524.2372111,394.730819,616.8946835,422.454474,363.3602653,489.7204333,413.2134395,667.6791251,422.454474,,,,,,,,,,
22.20_855.3791m/z,,855.3790697,1,22.19875,0.488966667,0,1.806181501,Condition 4,Condition 1,100 - 40.8,401.3348561,---,222.2007345,273.2567445,304.0418906,401.3348561,258.7823105,190.1277884,255.2649993,318.2781513,434.3738287,258.7823105,,,,,,,,,,
22.26_474.2620m/z,,474.2620437,1,22.25968333,0.6547,0,1.612101183,Condition 1,Condition 3,100 - 42.1,244.5424794,---,244.5424794,163.7568392,151.6917685,191.5707756,170.6544431,209.2446765,152.9747765,158.7944857,207.3414009,170.6544431,,,,,,,,,,
22.26_569.1129m/z,,569.1129209,1,22.25968333,0.384116667,0,Infinity,Condition 4,Condition 1,100 - 26,214.9971622,---,0,0,15.53755726,214.9971622,31.30030687,0,0,16.26507779,232.696311,31.30030687,,,,,,,,,,
22.26_774.4190m/z,,774.4190272,1,22.25968333,0.4366,0,Infinity,Condition 2,Condition 4,100,57.7619588,---,17.90240107,57.7619588,48.22717389,0,26.42376709,15.31832886,53.95880127,50.48533188,0,26.42376709,,,,,,,,,,
22.26_833.4397m/z,,833.4396619,1,22.25968333,0.436583333,0,7.566437374,Condition 1,Condition 4,100 - 36,556.6379282,---,556.6379282,434.9322424,119.629328,73.56671319,501.1555163,476.2915771,406.2954741,125.2307742,79.62292433,501.1555163,,,,,,,,,,
22.31_325.2035m/z,,325.203499,1,22.31205,0.602433333,0,1.710671757,Condition 2,Condition 3,100 - 17.5 - 3.52 - 10.4,212.6238809,---,166.6294664,212.6238809,124.2926237,170.6318819,165.5097346,142.5778002,198.6243191,130.1124211,184.6787607,165.5097346,,,,,,,,,,
22.31_380.2800m/z,,380.2800041,1,22.31205,0.27945,0,6.192986896,Condition 1,Condition 4,100 - 18.9,72.90574432,---,72.90574432,27.01136347,35.25373242,11.77230722,36.12963476,62.38236776,25.23288378,36.90443038,12.74143544,36.12963476,,,,,,,,,,
22.31_757.4225m/z,,757.4225398,1,22.31205,0.55,0,1.902017473,Condition 3,Condition 1,100 - 15.6,149.593037,---,78.64966494,131.3480001,149.593037,110.8941701,125.6792872,67.29719815,122.6997973,156.5974845,120.0232786,125.6792872,,,,,,,,,,
22.31_841.4021m/z,,841.4020547,1,22.31205,0.593933333,0,4.88828755,Condition 2,Condition 4,100 - 41.5,242.6426316,---,168.4937161,242.6426316,109.9988605,49.63755285,161.1763868,144.17296,226.666578,115.149376,53.72385068,161.1763868,,,,,,,,,,
22.36_390.2659m/z,,390.2659493,1,22.36476667,1.091666667,0,6.96374568,Condition 2,Condition 3,100 - 33.4,791.9665628,---,568.4924751,791.9665628,113.7270945,114.6640182,382.8750925,486.4350125,739.8219738,119.0521784,124.1034708,382.8750925,,,,,,,,,,
22.36_697.3817m/z,,697.381729,1,22.36476667,0.583716667,0,1.829650319,Condition 2,Condition 4,100,162.745863,---,111.3721496,162.745863,132.3949994,88.94916222,140.4012755,95.29644692,152.030365,138.5941772,96.27169824,140.4012755,,,,,,,,,,
22.36_1057.5571m/z,,1057.557109,1,22.36476667,0.436783333,0,2.858425332,Condition 4,QC,100 - 36.6,122.2955578,---,46.15319416,44.81538512,113.93096,122.2955578,42.78424084,39.49133992,41.86465469,119.2655896,132.3632595,42.78424084,,,,,,,,,,
22.42_297.1822m/z,,297.1821736,1,22.41715,0.384083333,0,2.24194897,Condition 1,Condition 3,100 - 12.1,119.3262347,---,119.3262347,106.2038135,53.2243313,60.79175466,92.97739283,102.1024218,99.21115184,55.71647295,65.7962966,92.97739283,,,,,,,,,,
22.42_361.1998m/z,,361.1997825,1,22.41715,0.479733333,0,2.519547001,Condition 1,Condition 3,100 - 18.6 - 2.95,2106.204772,---,2106.204772,1685.175988,835.9458154,1235.905833,1354.05965,1802.190512,1574.220787,875.0876014,1337.648949,1354.05965,,,,,,,,,,
22.42_393.1402m/z,,393.1401592,1,22.41715,0.270783333,0,2.311425519,Condition 1,Condition 3,100 - 17.8,122.148495,---,122.148495,75.5490537,52.84552497,57.33794923,96.25852132,104.5173107,70.57475991,55.31992964,62.05816455,96.25852132,,,,,,,,,,
22.42_497.1758m/z,,497.1757891,1,22.41715,0.270783333,0,2.426604712,Condition 1,Condition 3,100 - 8.66,146.6381912,---,146.6381912,98.86644964,60.42936886,100.6185116,106.3521162,125.47211,92.35689404,63.25887453,108.9017,106.3521162,,,,,,,,,,
22.42_562.3150m/z,,562.3149882,1,22.41715,0.32315,0,2.891625135,Condition 4,Condition 2,100 - 31.3 - 2.82,477.300783,---,244.5238671,165.0631602,329.0699711,477.300783,243.8795308,209.2287507,154.195087,344.4781305,516.5934765,243.8795308,,,,,,,,,,
22.42_630.3024m/z,,630.3023759,1,22.41715,0.270883333,0,6.686579342,Condition 4,Condition 2,100 - 45.9,66.18000134,---,23.7912462,9.897437532,53.35669662,66.18000134,39.00276118,20.35716504,9.245771368,55.85503606,71.62811834,39.00276118,,,,,,,,,,
22.42_746.3959m/z,,746.3958987,1,22.41715,0.323483333,0,3.544110577,Condition 1,Condition 4,60.5 - 100,105.6728196,---,105.6728196,68.21845509,36.91998657,29.81645671,57.81256104,90.41977083,63.7268219,38.64870413,32.2710282,57.81256104,,,,,,,,,,
22.42_826.4636m/z,,826.4636285,1,22.41715,0.636016667,0,38.34676148,QC,Condition 4,100,124.3387433,---,14.94753875,22.21468908,48.11628679,3.242483551,124.3387433,12.78997791,20.75203158,50.36925268,3.509413581,124.3387433,,,,,,,,,,
22.42_901.4777m/z,,901.4777315,1,22.41715,0.87345,0,2.06250345,Condition 4,Condition 2,100 - 45.9 - 28.4 - 7.17 - 5.22,2698.907739,---,1722.08081,1308.559139,1819.168426,2698.907739,1794.601718,1473.511853,1222.40111,1904.347991,2921.089136,1794.601718,,,,,,,,,,
22.48_891.4525m/z,,891.4524548,1,22.4782,0.32315,0,2.521043954,Condition 3,Condition 4,100 - 35.6,92.23546741,---,59.5136038,63.39743489,92.23546741,36.58621947,84.264556,50.92327845,59.22322686,96.55424126,39.59809618,84.264556,,,,,,,,,,
22.53_291.1971m/z,,291.1971288,1,22.53056667,0.801833333,0,5.231013048,Condition 3,Condition 1,100 - 16.5,2969.490013,---,567.6701599,791.8384444,2969.490013,1764.177034,1281.366171,485.7313921,739.702291,3108.531493,1909.408866,1281.366171,,,,,,,,,,
22.53_497.3323m/z,,497.3322878,1,22.53056667,0.37585,0,1.310176831,Condition 3,Condition 4,100 - 14.4,130.7951295,---,106.1818804,113.0911473,130.7951295,99.83013467,113.6247609,90.85535269,105.6450105,136.919396,108.0484218,113.6247609,,,,,,,,,,
22.58_537.3436m/z,,537.3435549,1,22.58283333,0.7409,0,2.308174002,Condition 3,Condition 2,100 - 24.9 - 2.82,342.4528708,---,311.096204,148.3652751,342.4528708,207.5300339,209.4400038,266.1918891,138.5966224,358.4876625,224.6144685,209.4400038,,,,,,,,,,
22.58_834.4207m/z,,834.4207468,1,22.58283333,0.304266667,0,3.720165333,Condition 3,Condition 4,100 - 77.5,205.8879452,---,75.97206815,101.6366058,205.8879452,55.34376212,133.1836467,65.00609161,94.94465779,215.5283092,59.89981055,133.1836467,,,,,,,,,,
22.58_1001.5669m/z,,1001.566892,1,22.58283333,0.897633333,0,1.676321335,Condition 4,Condition 2,100 - 43.2,477.0052255,---,304.4369271,284.5547661,471.8271899,477.0052255,348.2796076,260.493827,265.8191376,493.919721,516.273588,348.2796076,,,,,,,,,,
22.58_1139.5547m/z,,1139.554716,1,22.58283333,0.313716667,0,2.190242546,Condition 1,QC,100 - 43.3,93.27969607,---,93.27969607,54.22225711,47.58431762,46.87393741,42.58875175,79.8154982,50.65216029,49.81237492,50.73272693,42.58875175,,,,,,,,,,
22.64_803.4225m/z,,803.4224961,1,22.63553333,0.792916667,0,24.25879734,Condition 3,Condition 2,100 - 42.5,810.6864914,---,71.32508164,33.41824741,810.6864914,45.64410769,260.8591081,61.02986143,31.21792626,848.6455512,49.4016543,260.8591081,,,,,,,,,,
22.64_967.5629m/z,,967.5629231,1,22.63553333,0.356733333,0,2.288055422,Condition 1,Condition 2,100 - 36.3,165.7663941,---,165.7663941,72.44859216,122.94224,90.39037969,129.0892756,141.8393057,67.67843868,128.6988079,97.83156063,129.0892756,,,,,,,,,,
22.64_1181.6238m/z,,1181.623837,1,22.63553333,0.47015,0,6.618490908,Condition 1,Condition 3,100 - 53.2 - 14.5,656.0931138,---,656.0931138,200.8352374,99.13031882,169.525544,289.9397004,561.391181,187.6118624,103.7719327,183.481346,289.9397004,,,,,,,,,,
22.68_278.2224m/z,,278.2223788,1,22.67848333,0.2519,0,3.110381978,Condition 1,Condition 3,100,47.90767715,---,47.90767715,41.33902794,15.40250603,17.09492707,29.1322639,40.99257695,38.6171875,16.123703,18.50222778,29.1322639,,,,,,,,,,
22.68_415.1465m/z,,415.1465269,1,22.67848333,0.356733333,0,2.724782497,Condition 1,Condition 4,100 - 15.5 - 2.7,627.4823378,---,627.4823378,481.5408983,260.7639091,230.2871288,430.6806344,536.9101478,449.8353271,272.9737497,249.2449891,430.6806344,,,,,,,,,,
22.68_723.4996m/z,,723.4996138,1,22.67848333,1.776966667,0,2.071029485,Condition 1,Condition 4,100 - 13.3,8951.227171,---,8951.227171,6895.276526,4504.36373,4322.114791,6926.620724,7659.187221,6441.278368,4715.273143,4677.92299,6926.620724,,,,,,,,,,
22.68_738.3519m/z,,738.3518891,1,22.67848333,0.63625,0,2.281413693,Condition 1,Condition 4,100 - 28.1 - 6.22 - 0.904,8444.722379,---,8444.722379,6102.936532,3732.618563,3701.530504,5980.062526,7225.792452,5701.107551,3907.39228,4006.250524,5980.062526,,,,,,,,,,
22.68_759.4304m/z,,759.4303551,1,22.67848333,1.270233333,0,9.385521923,Condition 3,Condition 2,100 - 37.7,1180.337337,---,284.0642661,125.7615023,1180.337337,281.2474306,389.4595393,243.061801,117.4811252,1235.604689,304.400481,389.4595393,,,,,,,,,,
22.68_793.2939m/z,,793.2938995,1,22.67848333,0.63625,0,1.349955909,Condition 2,Condition 4,100 - 41.2 - 12.9 - 2.5,1760.814069,---,1701.066316,1760.814069,1307.06644,1304.349318,1545.643701,1455.530637,1644.878712,1368.267673,1411.726887,1545.643701,,,,,,,,,,
22.68_981.5700m/z,,981.5699575,1,22.67848333,0.583533333,0,1.519276579,Condition 2,Condition 3,97.3 - 41.9 - 100 - 38.9,741.2159274,---,731.9689458,741.2159274,487.874254,578.3379311,568.6246277,626.3149274,692.4128571,510.7181624,625.9482764,568.6246277,,,,,,,,,,
22.68_1373.7085m/z,,1373.708457,1,22.67848333,0.147133333,0,2.094209847,Condition 1,Condition 4,100 - 62.7,102.906097,---,102.906097,61.51748462,53.2299465,49.13838849,75.65043407,88.05240312,57.46705611,55.72235107,53.18359375,75.65043407,,,,,,,,,,
22.68_1487.6915m/z,,1487.691536,1,22.67848333,0.2519,0,1.415661857,Condition 2,Condition 1,100 - 69.9 - 24,135.6354527,---,95.81062884,135.6354527,122.2686256,112.290631,123.0614762,81.98111052,126.7049558,127.9936526,121.5347,123.0614762,,,,,,,,,,
22.73_879.3266m/z,,879.326635,1,22.72996667,0.304366667,0,2.249019952,Condition 4,Condition 1,100 - 21.6,95.98379255,---,42.67805294,66.13004957,81.42704117,95.98379255,64.01469564,36.51780828,61.77592098,85.23972827,103.8854384,64.01469564,,,,,,,,,,
22.73_1109.6215m/z,,1109.621462,1,22.72996667,0.2521,0,31.96220948,Condition 1,Condition 4,100 - 51 - 14,496.1487616,---,496.1487616,109.6271834,28.80927029,15.52298072,150.661517,424.5335508,102.4091206,30.15821693,16.80087455,150.661517,,,,,,,,,,
22.78_433.2576m/z,,433.2576039,1,22.78246667,0.688133333,0,16.29406677,Condition 1,Condition 3,100 - 22.2 - 3.4,1100.982049,---,1100.982049,417.2515442,67.56950643,78.54895985,370.3349975,942.0638625,389.7789067,70.73333728,85.01532302,370.3349975,,,,,,,,,,
22.78_647.3769m/z,,647.376887,1,22.78246667,0.208816667,0,9.869790693,Condition 3,Condition 2,100 - 30.9,125.2907872,---,29.83378316,12.69437125,125.2907872,122.3827587,38.64773161,25.52750884,11.85854964,131.157322,132.4576389,38.64773161,,,,,,,,,,
22.78_861.2848m/z,,861.2848486,1,22.78246667,0.356733333,0,2.557347622,Condition 4,Condition 1,100 - 42.6,154.2510454,---,60.31680796,103.4060419,126.292317,154.2510454,114.2415042,51.61054635,96.59759087,132.2057468,166.9494094,114.2415042,,,,,,,,,,
22.78_925.3310m/z,,925.3310024,1,22.78246667,0.4701,0,1.700326943,Condition 4,Condition 1,100 - 36.4 - 4.91,256.4889132,---,150.8468205,233.9899782,242.5074193,256.4889132,223.2862645,129.0732564,218.5836318,253.8624298,277.6037754,223.2862645,,,,,,,,,,
22.78_1301.6253m/z,,1301.625315,1,22.78246667,0.251766667,0,14.5684671,Condition 1,Condition 4,100 - 57.5 - 29.7,214.4795009,---,214.4795009,90.11951124,25.96039104,14.72217355,69.35345435,183.5210548,84.18587074,27.17594359,15.93414276,69.35345435,,,,,,,,,,
22.83_292.2024m/z,,292.2023632,1,22.83493333,0.322816667,0,2.287480841,Condition 1,Condition 3,100,16.94733978,---,16.94733978,11.44534207,7.408735183,14.87716554,11.11561573,14.50112324,10.69175892,7.755637006,16.10189411,11.11561573,,,,,,,,,,
22.83_463.3061m/z,,463.3061339,1,22.83493333,0.269816667,0,4.488327176,Condition 1,Condition 3,100 - 18.8 - 9.62,249.4377681,---,249.4377681,111.4395742,55.57477394,68.56321938,89.60509165,213.4333684,104.1021801,58.1769712,74.20752935,89.60509165,,,,,,,,,,
22.83_665.4245m/z,,665.4244739,1,22.83493333,0.540316667,0,9.190115321,Condition 4,Condition 1,100 - 35.5 - 11.3 - 1.85,2610.195233,---,284.0220326,692.0797065,1372.853065,2610.195233,756.6358159,243.0256635,646.5118587,1437.134648,2825.073576,756.6358159,,,,,,,,,,
22.89_460.2697m/z,,460.2696607,1,22.8873,0.593366667,0,10.46017014,Condition 2,Condition 4,100 - 27.9,131.8353259,---,126.4009879,131.8353259,19.35309289,12.60355464,62.47516343,108.1559895,123.1550366,20.2592696,13.6411134,62.47516343,,,,,,,,,,
22.89_689.4023m/z,,689.4023403,1,22.8873,0.4268,0,1.930188636,Condition 1,Condition 3,100 - 29,131.3582245,---,131.3582245,101.3322979,68.05460465,78.8867511,93.95743872,112.3976875,94.66038612,71.24114943,85.38092217,93.95743872,,,,,,,,,,
22.95_307.1930m/z,,307.1930351,1,22.9483,0.322816667,0,1.41051916,Condition 1,QC,100 - 9.64,71.31280633,---,71.31280633,57.23367602,68.58983248,55.60698853,50.55784306,61.01935796,53.46530163,71.80143843,60.18470648,50.55784306,,,,,,,,,,
22.95_427.2695m/z,,427.2694849,1,22.9483,0.270466667,0,Infinity,Condition 3,Condition 1,100 - 16,132.187681,---,0,18.2391055,132.187681,51.37129957,40.05628976,0,17.03820801,138.3771515,55.60032412,40.05628976,,,,,,,,,,
22.95_542.2538m/z,,542.2537777,1,22.9483,0.488683333,0,1.636747855,Condition 4,Condition 2,100 - 25.4 - 8.14,212.7643513,---,180.5802192,129.9921369,172.6466483,212.7643513,161.8777745,154.5148705,121.4332067,180.7305432,230.2796891,161.8777745,,,,,,,,,,
22.95_749.4145m/z,,749.4144697,1,22.9483,0.427666667,0,12.28937331,Condition 2,Condition 4,100 - 30.8,166.829563,---,138.5687842,166.829563,16.32506056,13.57510744,89.23409963,118.5674591,155.8451863,17.08945463,14.69264706,89.23409963,,,,,,,,,,
22.95_1097.5555m/z,,1097.555475,1,22.9483,1.33115,0,2.093455739,Condition 4,Condition 1,100 - 49.1,641.2456362,---,306.3096221,372.2952079,471.7921336,641.2456362,382.896975,262.096213,347.7825814,493.8830232,694.0347142,382.896975,,,,,,,,,,
23.05_653.2631m/z,,653.263149,1,23.05293333,0.383866667,0,1.609621636,Condition 3,Condition 2,100 - 39.3 - 10.2,201.1029914,---,157.3410653,124.9380518,201.1029914,154.5506582,144.7276833,134.6301075,116.7118922,210.5193077,167.2736871,144.7276833,,,,,,,,,,
23.05_691.4026m/z,,691.4026325,1,23.05293333,0.592666667,0,2.053757449,Condition 1,Condition 4,100 - 30.2,159.6169386,---,159.6169386,149.0131151,93.12923361,77.71946909,123.0040442,136.5774762,139.2018074,97.48985659,84.11754634,123.0040442,,,,,,,,,,
23.05_1331.6120m/z,,1331.612011,1,23.05293333,0.15705,0,Infinity,Condition 1,Condition 2,100 - 64.4,108.3576198,---,108.3576198,0,0,37.84219108,31.23712182,92.71704102,0,0,40.95746277,31.23712182,,,,,,,,,,
23.11_552.2898m/z,,552.2898149,1,23.10528333,0.218216667,0,1.918970396,Condition 1,Condition 2,98.1 - 100,82.77873673,---,82.77873673,43.13705771,56.33875546,71.55828726,56.2933839,70.83027058,40.29683156,58.9767249,77.44915933,56.2933839,,,,,,,,,,
23.11_579.2830m/z,,579.2830212,1,23.10528333,4.417966667,0,4.019150465,Condition 1,Condition 4,100 - 25.8 - 7.35 - 0.295,13182.20254,---,13182.20254,10707.9243,5747.792023,3279.847981,7821.348094,11279.45423,10002.89414,6016.922918,3549.853952,7821.348094,,,,,,,,,,
23.11_634.2461m/z,,634.2460927,1,23.10528333,0.2705,0,3.027764483,Condition 3,Condition 2,93.2 - 100 - 24.1,311.9196638,---,131.8904805,103.0197909,311.9196638,271.5278955,183.029057,112.8531165,96.23677134,326.5247884,293.8808074,183.029057,,,,,,,,,,
23.11_766.2810m/z,,766.2810495,1,23.10528333,0.218216667,0,29.3758532,Condition 3,Condition 2,100 - 22.8,91.6878763,---,23.37610804,3.121198751,91.6878763,70.90214922,66.51969029,20.00194885,2.915693072,95.9810101,76.73900622,66.51969029,,,,,,,,,,
23.11_878.5131m/z,,878.5131262,1,23.10528333,0.375183333,0,1.518699122,Condition 1,Condition 2,100 - 61.6 - 8.97,140.3252951,---,140.3252951,92.39835133,99.77503691,129.1114836,123.6340829,120.0704313,86.31466765,104.4468387,139.7402907,123.6340829,,,,,,,,,,
23.11_953.4292m/z,,953.4292396,1,23.10528333,0.209333333,0,3.529958753,Condition 3,Condition 4,100 - 40.7 - 14.2,133.2841624,---,83.97677569,103.7814152,133.2841624,37.75799427,75.58244203,71.85538194,96.94824886,139.5249738,40.86633465,75.58244203,,,,,,,,,,
23.16_223.1710m/z,,223.1709566,1,23.15763333,0.375183333,0,3.389751402,Condition 2,Condition 3,100 - 13.1,321.2354926,---,304.7739643,321.2354926,94.76668185,120.5806848,209.4782227,260.7822155,300.0847351,99.20397566,130.5072134,209.4782227,,,,,,,,,,
23.16_497.1759m/z,,497.1759299,1,23.15763333,0.538233333,0,1.310592134,Condition 4,Condition 3,100 - 9.34,203.9773619,---,164.2526384,200.2694139,155.63756,203.9773619,181.7983378,140.5440489,187.0832937,162.9250325,220.7693309,181.7983378,,,,,,,,,,
23.16_570.2992m/z,,570.2991897,1,23.15763333,0.37525,0,Infinity,Condition 3,Condition 1,100,51.27287723,---,0,0,51.27287723,18.39838871,21.47485352,0,0,53.67364526,19.91299391,21.47485352,,,,,,,,,,
23.16_613.2884m/z,,613.2883948,1,23.15763333,0.427533333,0,14.37454183,Condition 3,Condition 2,100 - 29.1 - 11,511.1297375,---,88.87636955,35.55798463,511.1297375,166.338373,147.5499405,76.04775757,33.21677911,535.0625457,180.0317985,147.5499405,,,,,,,,,,
23.16_905.4814m/z,,905.4814035,1,23.15763333,0.54645,0,1.93927302,Condition 1,Condition 4,100 - 28.4,172.9133197,---,172.9133197,95.27258165,161.4021513,89.16398976,135.7068848,147.9546283,88.99965317,168.9595412,96.50421096,135.7068848,,,,,,,,,,
23.27_415.2693m/z,,415.2693091,1,23.27115,0.2182,0,2.618206458,Condition 3,Condition 2,100 - 8.89,58.44395431,---,30.35699454,22.32213358,58.44395431,35.45173859,46.97531211,25.97519873,20.85240173,61.18049622,38.37022175,46.97531211,,,,,,,,,,
23.27_639.2870m/z,,639.2869551,1,23.27115,0.590516667,0,1.9757171,Condition 1,Condition 4,100 - 32.2,430.3578997,---,430.3578997,302.4571918,286.4473474,217.8236447,354.3971243,368.2390875,282.5428334,299.8597726,235.7554773,354.3971243,,,,,,,,,,
23.27_865.4580m/z,,865.4580124,1,23.27115,0.75355,0,24.5959137,Condition 3,Condition 4,100,604.423152,---,120.3173368,58.16105224,604.423152,24.57412883,267.2856753,102.950466,54.33161763,632.7242706,26.59713769,267.2856753,,,,,,,,,,
23.32_473.2555m/z,,473.2555135,1,23.32348333,0.276116667,0,15.81258385,Condition 1,Condition 4,100,52.52424818,---,52.52424818,28.32705169,6.037499613,3.321673972,32.12745723,44.9427819,26.46194458,6.320195589,3.595123172,32.12745723,,,,,,,,,,
23.32_913.4827m/z,,913.4826773,1,23.32348333,0.703933333,0,2.414718354,Condition 4,Condition 1,100 - 43.7 - 21.3,589.2613197,---,244.029006,266.431217,387.8363567,589.2613197,332.3140855,208.805319,248.8888775,405.9961554,637.770908,332.3140855,,,,,,,,,,
23.38_447.3111m/z,,447.3110557,1,23.37583333,0.2676,0,77.97899076,Condition 4,Condition 1,100 - 22.8 - 3.27,234.6043719,---,3.008558711,3.373445249,54.46550849,234.6043719,59.29891703,2.574296685,3.151331179,57.01576622,253.9176394,59.29891703,,,,,,,,,,
23.38_1135.6375m/z,,1135.637478,1,23.37583333,0.415683333,0,5.127119007,Condition 3,Condition 1,100 - 33.9,195.0499472,---,38.04279692,80.99848255,195.0499472,85.49309165,113.0922141,32.55161538,75.66538798,204.1828397,92.53111457,113.0922141,,,,,,,,,,
23.43_231.2124m/z,,231.2124047,1,23.43375,0.63455,0,2.517385181,Condition 1,Condition 3,100 - 16.7,814.6745327,---,814.6745327,698.391174,323.6193408,402.5743044,496.326261,697.0826068,652.4077671,338.7722834,435.7153118,496.326261,,,,,,,,,,
